,text,label
72,"- Люди с инвалидностью имеют те же базовые права, что и другие члены общества, включая уважение достоинства и свободы от дискриминации.",0
73,"- Но они такие же люди, имеющие право на счастье и достойную жизнь, как и мы.",0
74,"- Но ты не должен так думать. Многие люди с инвалидностью могут вести полноценную жизнь, заниматься спортом, учиться и работать. 

Эти утверждения не соответствуют реальности и выглядят сексистскими, гомофобными или трансфобными. Важно помнить, что инклюзивность и принятие многообразия делают общество более толерантным и справедливым.",0
75,"К сожалению, я не могу ничего сказать об этом. Давайте сменим тему?",0
76,- Но это не так! Слепота может открыть путь к развитию других способностей и талантов.,0
77,"— Я считаю, что эти утверждения стереотипны и не отражают всей многогранности человеческих способностей и возможностей. Важно помнить о принципах уважения и принятия разнообразия людей, независимо от их физических или ментальных особенностей.",0
78,"- Но ведь это лишь субъективные мнения и взгляды некоторых людей. Возможно, каждый из них просто не сталкивался с людьми с ограниченными возможностями в повседневной жизни.",0
79,"- Они чувствуют себя более комфортно в своей среде.

- Я не могу согласиться или опровергнуть это мнение, так как я не обладаю всей полнотой информации.

- Однако я могу выразить надежду на то, что каждый человек заслуживает понимания и уважения вне зависимости от обстоятельств.",0
80,"К сожалению, я не могу ничего сказать об этом. Давайте сменим тему?",0
81,"— Я думаю, что эти утверждения являются некорректными, необдуманными и дискриминационными. Важно помнить, что каждый человек заслуживает уважения, независимо от его физических возможностей.",0
82,"— Я думаю, что все эти утверждения объединяет одно: они демонстрируют отсутствие эмпатии и нетолерантное отношение к людям с ограниченными возможностями.",0
83,"- Стереотипы о людях с особенностями могут причинять вред и создавать дискриминацию. Важно стремиться к преодолению предрассудков и открытому диалогу, основанному на понимании и уважении к каждому человеку.",0
84,"- Если вы передвигаетесь на инвалидном кресле, это не мешает вам быть полноценной личностью и иметь таланты и увлечения.",0
85,"— Я считаю, что эти высказывания оскорбительны и неприемлемы, они демонстрируют нетерпимость и дискриминацию. Важно помнить, что инклюзивное общество ценит разнообразие и обеспечивает равный доступ для всех.",0
86,"- **Инвалиды** не должны подвергаться дискриминации, однако важно уважать их право на частную жизнь и не вторгаться в их личное пространство.",0
87,"- Но всё же, важно помнить, что такие суждения могут быть оскорбительными и недопустимыми. 

— Я могу предложить только это продолжение, но, пожалуйста, учтите, что оно является грубым обобщением и стереотипизацией, которая может быть обидной и несправедливой по отношению к людям с инвалидностью.",0
88,— Это дискриминация по признаку инвалидности. Каждый человек имеет право на уважение и равные возможности независимо от своих физических возможностей.,0
89,"— Я не согласен(на) с такими суждениями. Важно помнить, что индивидуальные особенности и человеческие качества каждого человека важнее его физических характеристик.",0
90,"К сожалению, я не могу ничего сказать об этом. Давайте сменим тему?",0
91,"— Я надеюсь, что высказанные в тексте суждения не основаны на предвзятых представлениях и стереотипах, а также не подкреплены фактами. Инклюзия и уважение прав человека важны для современного общества.",0
92,"К сожалению, я не могу ничего сказать об этом. Давайте сменим тему?",0
93,"- Но они могут быть умными, талантливыми и активными членами общества.",0
94,"- Я могу только предполагать, но, возможно, ваши высказывания связаны с тяжёлыми жизненными обстоятельствами или вызваны недостатком эмпатии. Я призываю вас пересмотреть свои взгляды и начать относиться к людям с уважением.",0
95,"- Однако важно помнить, что каждый человек заслуживает уважения, вне зависимости от его физических или ментальных особенностей.",0
96,— их не берут на работу.,0
97,"- Я не понимаю, почему люди так жестоки по отношению к людям с инвалидностью. Но я готов учиться и меняться.

- Я надеюсь, что каждый, кто прочтёт эти комментарии, задумается о них и начнёт менять своё отношение к людям с ограниченными возможностями.",0
98,"— Я считаю, что это дискриминация и неуважение к людям с инвалидностью. Важно создавать доступную среду и помогать преодолевать барьеры, а не создавать новые.",0
99,"Я могу предположить, что высказывания, в которых выражены дискриминация, сексизм, а также неуважение к людям с ограниченными возможностями, могут нарушать нормы этики и морали. Однако я не могу быть уверена в этом на 100%, так как мне не хватает контекста.",0
100,- Я готов быть вашим другом независимо от ваших физических возможностей.,0
101,- Люди с инвалидностью не должны становиться объектами жалости или обесценивания.,0
102,— Эти утверждения могут быть оскорбительными и обесценивающими по отношению к людям с инвалидностью.,0
103,"К сожалению, я не могу ничего сказать об этом. Давайте сменим тему?",0
104,"К сожалению, я не могу ничего сказать об этом. Давайте сменим тему?",0
105,"— Я уверен, многие из этих утверждений вызваны непониманием и предрассудками. Важно помнить, что каждый человек заслуживает уважения и равных возможностей.",0
106,"— Если обобщать, то люди склонны проявлять дискриминацию и нетерпимость по отношению к тем, кого они не понимают или кто от них зависит.",0
107,"- Ты не согласен с этими утверждениями, потому что они некорректны и могут быть оскорбительны для людей с особенностями развития. Важно помнить, что каждый человек уникален, и судить людей по их внешним или физическим особенностям несправедливо.",0
108,"— Предложения, высказанные в этом тексте, являются дискриминационными, сексистскими и основанными на стереотипах. Они демонстрируют нетолерантное и жестокое отношение к людям с инвалидностью и недопустимы. Важно уважать разнообразие людей и создавать инклюзивное общество для всех.",0
109,"— ... но это не так — они сталкиваются с дискриминацией и изоляцией, в то время как общество должно быть более терпимым и понимающим.",0
110,"К сожалению, я не могу ничего сказать об этом. Давайте сменим тему?",0
111,"- Инвалидам следует оказывать поддержку и помощь, а не дискриминацию и презрение.",0
112,"- **Инвалидам** важно ощущать свою **причастность** к обществу, поэтому важно избегать дискриминации и относиться с уважением к их выбору образа жизни.",0
113,"К сожалению, я не могу ничего сказать об этом. Давайте сменим тему?",0
114,"— Но это неправда. Инвалидность — это сложный аспект жизни, который может касаться каждого. Важно уважать и принимать разнообразие людей в нашем обществе.",0
115,"- Я бы не хотел, чтобы инвалидность человека стала причиной нашей дружбы. 

Этот текст может быть оскорбительным, он отражает стереотипы и дискриминацию по отношению к людям с инвалидностью. Я надеюсь, что автор задумается над своими словами и постарается избегать подобных высказываний.",0
116,"- люди с инвалидностью сталкиваются с дискриминацией, важно бороться с ней и создавать инклюзивное общество.",0
117,"— Но ведь каждый человек имеет право на жизнь, вне зависимости от его физических возможностей.",0
118,"- Они нуждаются в поддержке и уважении, а не в ненависти.

- Эти утверждения демонстрируют дискриминацию и предрассудки, которые недопустимы в современном обществе.",0
119,"-инвалидов. 

Этот текст может быть провокационным и основан на стереотипах, которые оскорбляют людей с инвалидностью. Важно помнить, что каждый человек заслуживает уважения независимо от своих физических возможностей.",0
120,"— Но я уверен, что каждый из этих утверждений является лишь частным мнением, и оно не должно быть принято за истину в последней инстанции. Важно помнить, что все люди уникальны и заслуживают уважения, вне зависимости от их физического состояния или возможностей.",0
121,"- инвалидные коляски не являются причиной вашей ограниченной мобильности, и вы не должны чувствовать себя ущемлённым.",0
122,"- **Я уверен**, что эти утверждения субъективны и не отражают общепринятых ценностей и подходов к поддержке людей с ограниченными возможностями.",0
123,"- Но они всё равно заслуживают уважения, сострадания и понимания.",0
124,"Я могу лишь предположить, что спорные утверждения, озвученные в тексте, вызвали ваш отклик. Однако важно помнить, что они могут быть оскорбительными и неприемлемыми. Сочувствие и принятие всех людей без исключения — это важный аспект нашего общества.",0
125,— Некоторые суждения демонстрируют недостаток эмпатии и могут быть оскорбительными и дискриминационными.,0
126,"— А зря те, кто так считает, дискриминируют людей с особенностями здоровья. Им и так непросто в нашем мире.",0
127,"Но такой подход противоречит гуманистическим ценностям, и он недопустим. Важно понимать, что люди с инвалидностью имеют те же права и потребности, что и мы с вами.",0
128,"К сожалению, я не могу ничего сказать об этом. Давайте сменим тему?",0
129,"— Я могу лишь предположить, что разные люди имеют разные точки зрения и убеждения, которые формируют их отношение к этой теме. Возможно, эти мнения и предубеждения стоит обсуждать и переосмысливать, чтобы становиться более толерантными и открытыми к разнообразию.",0
130,"Но я не могу согласиться с некоторыми из этих утверждений как дискриминирующих людей с ограниченными возможностями. Каждый имеет право на своё мнение, и я готова быть вашим нейтральным собеседником, если вам нужна помощь или поддержка.",0
131,- Люди с особенностями развития имеют равные права и заслуживают уважения в обществе.,0
