,text,label
113,"Каждый человек с ограниченными возможностями индивидуален и уникален, не стоит обобщать их и считать их одинаковыми",0
114,Многие люди с ограниченными возможностями преодолевают свои проблемы и достигают успеха благодаря своей силе воли и настойчивости.,0
115,Дети с ограниченными возможностями имеют право на образование в общих школах,0
116,Люди с ограниченными возможностями должны иметь право на свободный доступ ко всем общественным местам и услугам,0
117,Инвалиды должны оставаться в доме и не выходить на улицу,1
118,Люди с ограниченными возможностями могут успешно работать и вносить вклад в общество,0
119,Каждый человек имеет право на свою индивидуальность и уважение к ней,0
120,"Необходимо создать доступную среду для людей с ограниченными возможностями, чтобы они могли полноценно участвовать в обществе",0
121,"Неинвалиды должны учиться у людей с ограниченными возможностями, как преодолевать трудности и не отказываться от своих целей",0
122,"Необходимо создать среду, в которой люди с ограниченными возможностями могут чувствовать себя комфортно и уверенно",0
123,Любой человек может столкнуться с ограничением своих возможностей в какой-то момент жизни,0
124,"Общество должно быть более открытым и инклюзивным, чтобы люди с ограниченными возможностями могли чувствовать себя полноценными членами общества.",0
125,Люди с ограниченными возможностями могут добиться высоких результатов и достижений в различных областях и зас,0
126,Важно уважать личное пространство и нужды людей с ограниченными возможностями,0
127,Необходимы более широкие усилия по инклюзии и обеспечению доступности для людей с ограниченными возможностями.,0
128,Необходимо преодолевать стереотипы и образовывать себя о правильном отношении к людям с ограниченными возможностями,0
129,"Необходимо создавать более доступную среду для людей с ограниченными возможностями, включая доступность зданий, транспорта, информации и т.д.",0
130,,0
131,"Существуют множество успешных людей с ограниченными физическими возможностями, которые достигли больших успехов в различных сферах деятельности",0
132,Образование о правильном отношении к людям с ограниченными возможностями должно начинаться с детства и продолжаться на протяжении всей жизни,0
133,Важно быть терпимым и уважительно относиться к людям с ограниченными возможностями и признавать их право на равные возможности и участие в обществе.,0
134,"Все люди имеют право на равные возможности и социальное включение, независимо от их физического или психического состояния.",0
135,Государство должно предоставлять социальные услуги и материальную поддержку людям с ограниченными возможностями для обеспечения равных возможностей в обществе,0
136,"Инвалиды ведут более трудную жизнь, но это не значит, что они менее счастливы",0
137,Инвалидность не должна помешать людям достигать своих целей и мечтаний,0
138,"Государство, общество и семья должны создавать условия для комфортной и безбарьерной жизни для людей с ограниченными возможностями. ",0
139,"Инвалидная коляска не определяет личность человека, важнее его качества и достижения",0
140,"существует неправильное представление, что люди с ограниченными возможностями не способны на достижения в жизни",0
141,"Инвалидность может быть следствием несчастного случая или болезни, а не результатом виновных действий",0
142,Инвалидность не должна определять личность человека и мешать ему достигать своих целей и мечтаний.,0
143,Уважение и поддержка людей с ограниченными возможностями важны для создания благоприятной и равноправной общественной среды.,0
144,Людям с ограниченными возможностями не нужно чувствовать себя менее ценными или способными,0
145,"Важно уважать право каждого человека на свободу выбора и самовыражения, включая людей с ограниченными возможностями",0
146,"Необходимо заботиться о доступности для людей с ограниченными возможностями во всех аспектах общественной жизни, в том числе в доступе к образованию, труду и средствам передвижения ",0
147,Люди с ограниченными возможностями могут быть успешными и достичь своих целей,0
148,"Людям с ограниченными возможностями нужна доступная среда, чтобы они могли активно участвовать в общественной жизни. ",0
149,"Люди с ограниченными возможностями могут быть активными членами общества, если им предоставят возможности и поддержку",0
150,"В рекламе и сми не должно быть негативного отношения к людям с инвалидностью, вместо этого нужно показывать их как героев, преодолевающих свои трудности",0
151,Каждый человек заслуживает уважения и равенства независимо от физических способностей,0
152,"Существуют множество организаций и программ, предназначенных для поддержки и помощи людям с ограниченными возможностями",0
153,"Люди с ограниченными возможностями заслуживают не только сострадания, но и уважения и равных возможностей",0
154,Осознание и принятие различий между людьми с ограниченными возможностями поможет нам создать более инклюзивное и доброжелательное общество.,0
155,Наличие и развитие технологий и услуг для людей с ограниченными возможностями позволяет им вести более независимый и комфортный образ жизни,0
156,"Мы все уникальны и разные, включая людей с ограниченными возможностями",0
157,"в данном утверждении содержится ложная информация о том, что люди с ограниченными возможностями не обязаны обучать окружающих их людей. на самом деле, обучение и просвещение об окружающей инвалидность окружающих является важной задачей для создания инклюзивного общества и преодоления стереотипов и дискриминации. мног",0
158,"Необходимо создание барьеров для людей с ограниченными возможностями, чтобы они могли свободно передвигаться и участвовать в жизни общества",0
159,"Люди с ограниченными возможностями имеют право на те же возможности и свободы, что и все остальные люди",0
160,"Государственные организации должны предоставлять лучшие условия и возможности для людей с ограниченными возможностями, чтобы они могли стать самодостаточными и участвовать в обществе наравне с другими.",0
161,Важна поддержка и внимание к проблемам и потребностям инвалидов,0
162,"Инвалидность - это не причина для перестановки человека в категорию ""малоценных"" или ""менее ценных"". ",0
163,"Важно понимать, что инвалидность - это не помеха для счастливой жизни",0
164,Ограниченные возможности не являются препятствием для достижения успеха в различных сферах жизни,0
165,Правительство должно обеспечить доступность инфраструктуры и услуг для людей с ограниченными возможностями,0
166,Люди с ограниченными возможностями могут вносить важный вклад в общество,0
167,Отсутствие в обществе адаптированных условий для людей с ограниченными возможностями erscheint oft nur als eine beneidenswerte und unerreichbare illusion,0
168,"Важно понимать, что люди",0
169,Люди с ограниченными возможностями способны достигать высоких целей и иметь успешную карьеру,0
170,"Не нужно стесняться или бояться общаться с людьми с ограниченными возможностями, так как они тоже являются частью общества и могут быть ценными и интересными собеседниками.",0
171,Люди с ограниченными возможностями могут иметь успешную карьеру и активную жизнь,0
172,"Инвалиды должны получать меньше зарплаты, потому что они не могут работать так же эффективно, как здоровые люди",1
173,Главное не ставить человека в неудобное положение своими вопросами и комментариями,0
174,"Общество должно создавать условия для того, чтобы люди с ограниченными возможностями могли жить полноценной жизнью",0
175,"Нельзя оценивать человека только по его физическим или умственным возможностям, важно увидеть его как личность и уважать его личность и индивидуальность.",0
176,Инвалидность не является ограничением для развития личности и достижения успеха,0
177,Люди с ограниченными возможностями не должны ограничивать свои мечты и возможности из-за своей физической неполноценности,0
178,Ограниченные возможности не определяют человека и не должны ограничивать его возможности и цели в жизни.,0
179,"Терминология, используемая при обсуждении инвалидности, может иметь отрицательное влияние на людей с ограниченными возможностями",0
180,Инвалидность не является причиной для переделывания всей жизни человека.,0
181,"Необходимость построения инвалидной инфраструктуры везде, включая общественные места и транспорт",0
182,"Необходимо создавать более доступную инфраструктуру для людей с ограниченными возможностями, чтобы они могли свободно передвигаться и участвовать в различных мероприятиях",0
183,"Важно сосредоточиться на способностях человека, а не на его ограничениях",0
184,Люди с ограниченными возможностями имеют право на равные возможности в обществе и на рабочем месте,0
185,Люди с ограниченными возможностями имеют право на равные возможности и уважение со стороны общества и государства,0
186,Важно уважать права и нужды людей с ограниченными возможностями и предоставлять им равные возможности в обществе.,0
187,Люди с ограниченными возможностями могут быть вполне самостоятельными и успешными в различных сферах жизни.,0
188,Люди с ограниченными возможностями имеют право на реальное участие в обществе,0
189,Люди с ограниченными возможностями имеют право на доступность общественного пространства,0
190,"Инвалиды должны быть изолированы от общества, чтобы не мешать нормальным людям",1
191,,0
192,правительство должно создавать условия для доступности общественных мест и транспорта для людей с ограниченными возможностями,0
193,"Они имеют право на свободу выбора и самостоятельность, как и все остальные люди",0
194,"Важно признавать и уважать индивидуальность и достоинство каждого человека, включая людей с ограниченными возможностями",0
195,"Необходимо создавать более доступную среду для людей с ограниченными возможностями, чтобы они могли свободно участвовать в обществе",0
196,"Важно учитывать индивидуальные потребности людей с ограниченными возможностями и создавать для них условия, чтобы они могли проявить свой потенциал",0
197,Общество должно изменить свое отношение к инвалидности и начать признавать и поддерживать права и возможности людей с ограниченными возможностями.,0
198,"Необходимо изменить отношение общества к людям с ограниченными возможностями, чтобы они могли полноценно жить и достигать своих целей ",0
199,"Слишком часто люди ограничивают себя, думая, что им ничего не под силу из-за своей инвалидности",0
200,"Я убежден, что люди с ограниченными возможностями могут вносить ценный вклад в общество, если им это позволят",0
201,Люди с ограниченными возможностями могут быть очень талантливыми и успешными в своей жизни.,0
202,Люди с инвалидностью могут быть успешными и достичь больших высот в различных областях,0
203,Необходимо создавать равные возможности для людей с ограниченными возможностями,0
204,"Нужно создавать доступную среду для инвалидов, чтобы они могли свободно передвигаться и участвовать в обществе",0
205,Инвалидность не должна определять личность человека и его возможности в жизни.,0
206,"Общество часто забывает об удобствах для людей с ограниченными возможностями, таких как подъезды для колясочников, специальные туалеты и т.д.",0
207,"Люди с ограниченными возможностями должны иметь равные возможности в образовании, трудоустройстве и участии в общественной жизни."" ",0
208,Люди с ограниченными возможностями заслуживают равных возможностей и уважения со стороны общества,0
209,Существует много способов улучшить доступность для людей с ограниченными возможностями,0
210,"Важно создать доступную среду для людей с ограниченными возможностями, чтобы они могли полноценно участвовать в общественной жизни",0
211,"Вместо того, чтобы помогать им обрести независимость и равные возможности",0
212,"Многие люди с ограниченными возможностями преуспевают в различных сферах, несмотря на свои физические ограничения",0
213,"Каждый человек, независимо от своих способностей, имеет право на уважение и равные возможности",0
214,Важно создавать условия для участия людей с ограниченными возможностями в общественной жизни,0
215,"Инвалидность не должна быть препятствием для участия в различных общественных, спортивных и культурных мероприятиях",0
216,Мы должны уважать и поддерживать людей с ограниченными возможностями и помогать им в инклюзивном обществе,0
217,Отрицательное отношение к инвалидности может привести к социальной изоляции и недостатку возможностей для людей с ограниченными возможностями,0
218,"Люди с ограниченными возможностями часто оказываются вне зоны комфорта, участвуя в различных мероприятиях и преодолевая свои страхи",0
219,Инвалидность не означает неспособность или неполноценность,0
220,Необходимо принять и уважать любой тип физической неполноценности и помогать индивидуально каждому человеку преодолеть свои трудности и достигать своих целей.,0
221,"Инвалидность не является постоянным состоянием, она может быть временной или изменяться в зависимости от условий и обстоятельств",0
222,Важно учить детей быть готовыми помогать и поддерживать людей с инвалидностью,0
223,Создание более доступной среды для инвалидов может значительно улучшить их качество жизни,0
224,В обществе часто существуют стереотипы и предубеждения относительно людей с ограниченными возможностями,0
225,Люди с ограниченными возможностями могут успешно работать и достигать успеха в различных сферах жизни,0
226,Важно поддерживать людей с ограниченными возможностями и помогать им в обществе,0
227,Образование и государственная поддержка могут улучшить жизнь людей с ограниченными возможностями,0
228,"Важно создавать инклюзивную среду, где все люди могут жить и работать вместе, независимо от их физических способностей.",0
229,"Люди с ограниченными возможностями имеют право на равные возможности и достойное качество жизни, как и все остальные люди. ",0
230,Пропаганда негативного образа физической неполноценности является формой дискриминации и оскорбляет достоинство людей с ограниченными физическими возможностями. это создает неблагоприятную среду и может привести к социальной изоляции и отсутствию возможностей для развития и самореализации. ,0
231,"Каждый человек имеет право на уважение и равные возможности, независимо от наличия ограничений в здоровье или физических возможностях.",0
232,"Широкое использование термина ""инвалид"" как оскорбительного или негативного слова",0
233,Дружба и любовь не имеют ограничений на пол или состояние здоровья,0
234,Люди с инвалидностью не могут быть довольны своей жизнью,1
235,Страх и непонимание являются основными препятствиями для интеграции людей с ограниченными возможностями,0
236,Правительство должно создавать доступную среду и предоставлять поддержку людям с ограниченными возможностями,0
237,Важно учить детей уважению и принятию людей с ограниченными возможностями.,0
238,"Инвалиды не могут и не должны жениться, ведь они не смогут обеспечить свою семью",1
239,Ограниченные возможности не являются индикатором интеллектуальных способностей человека,0
240,Каждый человек имеет право на сохранение своего достоинства и уважение к нему не должно зависеть от его физического состояния,0
241,"Инвалиды, как и любые другие люди, имеют право на свободу выбора и самостоятельную жизнь",0
242,Не существует одной универсальной формы инвалидности - она может быть различной и у каждого человека переживается по-разному.,0
243,Мир должен быть более доступным для людей с ограниченными возможностями,0
244,Люди с ограниченными возможностями часто не имеют равных возможностей в обществе,0
245,Недостаточность доступа к образованию и работе является одной из основных проблем людей с ограниченными возможностями,0
246,Это влияет на доступ к уходу и образ,0
247,"Во-первых, важно понять, что многие люди с ограниченными возможностями являются независимыми и способными. они могут самостоятельно выполнять множество задач и действий, которые нам кажутся сложными или невозможными. например, человек с ограниченными возможностями может вести бизнес, работать в офисе, заниматься спортом и мало отличаться в повс",0
248,"Каждый человек имеет право на равные возможности и доброе отношение, независимо от его физических или психологических особенностей",0
249,"Все люди, в том числе и те, кто имеет ограниченные возможности, имеют право на равные возможности и уважение",0
250,Инвалидность не должна быть причиной для сегрегации и исключения людей из общества. ,0
251,Важно обучать людей о правильном отношении к людям с ограниченными возможностями,0
252,"Инвалидность не должна определять человека и его возможности, она является лишь одной из его характеристик",0
253,"Инвалидность не должна определять человека как личность - люди с ограниченными возможностями также имеют индивидуальность, увлечения, мечты и желания, как и все остальные люди.",0
254,Инвалидность не является препятствием для достижения успеха и счастья в жизни,0
255,Инвалидность может быть временной или постоянной и не определяет личность человека,0
256,"Надо стремиться к созданию инклюзивного общества, где люди с ограниченными возможностями имеют равные права и возможности во всех сферах жизни.",0
257,Инвалидность не является причиной для отказа от общественных мероприятий или знакомства с новыми людьми.,0
258,"Общество должно создавать условия, чтобы люди с ограниченными возможностями могли реализовывать свой потенциал и осуществлять свои права наравне с другими",0
259,Права и свободы людей с ограниченными возможностями должны обеспечиваться наравне с правами остальных граждан.,0
260,Люди с инвалидностью не могут поддерживать долгосрочные отношения,1
261,Каждый человек имеет право на свою индивидуальность и не должен быть определяем по своей физической неполноценности.,0
262,Правительства и общество должны обеспечить равные возможности и доступность для людей с ограниченными возможностями.,0
263,"Главная проблема, с которой сталкиваются люди с ограниченными возможностями - это постоянное давление, которое они испытывают от общества. многие люди считают, что люди с ограниченными возможностями должны быть источником вдохновления и примером для других. это создает неправильные ожидания и дополнительное давление на людей, которые уже сталкиваются с трудностями из-",0
264,"Права инвалидов должны быть защищены и соблюдены, как у любого другого человека",0
265,Вместо симпатии нужно проявлять уважение и понимание к людям с ограниченными возможностями,0
266,"Правительство должно гарантировать равные возможности для всех людей, включая людей с ограниченными возможностями",0
267,"Пропаганда негативного образа физической неполноценности является формой дискриминации, которая приводит к негативным последствиям для людей с ограниченными возможностями. так как общество относится к ним как к ""больным"" или ""несовершенным"", они сталкиваются с недостаточным уважением и пониманием со стороны окружающих.",0
268,Различия в физических способностях не должны определять человеческое достоинство,0
269,"Важно быть открытым и воспринимать каждого человека как равного"",",0
270,"Каждый человек имеет право на свободу выбора и самоопределения, в том числе и люди с ограниченными возможностями",0
271,Инвалидность не определяет личность человека и не должна быть его главной характеристикой,0
272,"Инвалидность - это не только физические ограничения, но и социальные проблемы, такие как могут быть дискриминация и доступность общественных мест и услуг",0
273,"Важно помнить, что инвалидность - это не приговор и не ограничение, а просто другой способ жить и наслаждаться жизнью.",0
274,"Необходимо повышать доступность для людей с ограниченными возможностями во всех сферах жизни (образование, трудоустройство, культура, транспорт и т.д.)",0
275,Никто не заслуживает пренебрежительного отношения из-за своих физических особенностей,0
276,Люди с ограниченными возможностями имеют право на независимую жизнь и равные возможности,0
277,"Общество должно создавать условия для интеграции людей с ограниченными возможностями в общество, а не ограничивать их возможности",0
278,"Инвалидность должна быть рассмотрена как нечто естественное и нормальное в обществе, а не как нечто стыдное или страшное",0
279,"Общество должно обеспечить доступность для людей с ограниченными возможностями, включая специальную инфраструктуру и программы поддержки",0
280,"Следует создавать более доступную и инклюзивную среду, чтобы люди с ограниченными возможностями могли полноценно участвовать в общественной жизни",0
281,Помощь и поддержка окружающих людей являются важными факторами для интеграции людей с ограниченными возможностями в общество,0
282,"Важно создавать комфортные условия для людей с ограниченными возможностями, чтобы они могли чувствовать себя равноправными членами общества",0
283,"Общество должно обеспечивать доступность для любого человека, независимо от его ограничений",0
284,"Болезнь не определяет человека в качестве личности, каждый имеет свои интересы и способности",0
285,Важно образовывать общество о правильном отношении к людям с ограниченными возможностями,0
286,,0
287,необходимо создание рабочих мест для людей с ограниченными возможностями,0
288,"Основным препятствием для полноценной жизни инвалидов являются не их физические ограничения, а отсутствие доступной среды и недостаток адаптированных услуг",0
289,Инвалидность не является препятствием для достижения целей и мечтаний,0
290,"Необходимо избегать употребления слов ""инвалид"", ""инвалидность"" и заменять их на более нейтральные термины, такие как ""люди с ограниченными возможностями"" или ""люди с инвалидностью""",0
291,Необходимо создавать более доступную среду для людей с инвалидностью,0
292,"Инвалидность не является идентификирующим фактором, это только одна из частей личности индивидуальности",0
293,Все люди с ограниченными возможностями уникальны и имеют свои сильные стороны и возможности,0
294,"Люди с ограниченными возможностями не хотят особого внимания, им просто нужна равноправная возможность жить и реализовывать себя в обществе",0
295,"Людей с ограниченными возможностями не нужно исключать из общества, а нужно создать для них условия, чтобы они могли быть активными членами общества",0
296,"Необходимо уважение к личности каждого человека, независимо от его физических возможностей.",0
297,"Необходимо создавать удобные условия для людей с ограниченными возможностями, чтобы они могли полноценно участвовать в общественной жизни без каких-либо препятствий.",0
298,Люди с ограниченными возможностями имеют право на досуг и развлечения как и все остальные,0
299,"Правительства должны предоставлять социальную и финансовую поддержку для людей с ограниченными возможностями, чтобы они могли вести независимый образ жизни",0
