,text,label
18,"инвалидность не должна быть препятствием для того, чтобы заниматься любимым делом",0
19,Список литературы:,0
20,"инвалиды не должны быть изолированы от общества, они должны иметь возможность вести полноценную жизнь, учиться, работать, путешествовать, заниматься спортом и т.д.\n""",0
21,"инвалидность - это не клеймо, она не делает человека хуже или хуже, чем он есть на самом деле",0
22,Миф №1: Инвалиды не могут ходить,0
23,"люди с инвалидностью не должны чувствовать себя изгоями в обществе, потому что они не такие как все, они особенные, но они такие же люди, как и все остальные, у них тоже есть чувства и эмоции, и они тоже могут любить и быть любимыми, им тоже может быть грустно и весело, их жизнь не должна быть ограничена инвалидной коляской, инвалидность - не приговор, она не лишает человека возможности жить полноценной жизнью, а лишь ограничивает его физические возможности",0
24,"инвалидность - это не клеймо на всю жизнь, она может измениться в любой момент",0
25,"люди с инвалидностью не должны быть изолированы от общества, они должны участвовать в его жизни и быть равноправными членами общества.",0
26,"люди с инвалидностью не должны чувствовать себя изолированными от общества, им нужно чувствовать, что их любят и принимают такими, какие они есть, даже если они не могут делать то же самое для других людей.",0
27,"люди с инвалидностью должны иметь равные права и возможности с другими людьми, в том числе право на образование, трудоустройство, участие в общественной жизни, доступ к культурным ценностям, здравоохранению и т.д.",0
28,"люди с инвалидностью должны иметь равные права и возможности с другими людьми, в том числе право на образование, трудоустройство, участие в общественной жизни, на защиту от дискриминации и насилия, а также на доступ к услугам в сфере здравоохранения и социальной защиты.",0
29,"И так далее, и тому подобное. В общем, все то, с чем мы сталкиваемся каждый день, но не обращаем на это внимания, потому что не хотим. А зря. Потому что если мы не будем обращать внимание на эти проблемы, то они не исчезнут, а будут только усугубляться.",0
30,"люди с инвалидностью должны иметь доступ к общественным местам, таким как парки, библиотеки, театры, музеи, кинотеатры и т.д.",0
31,"люди с инвалидностью могут жить полноценной жизнью, даже если у них нет рук или ног, они могут работать, учиться, заниматься спортом и т.д.",0
32,"Миф №1. Инвалидность – это болезнь, которую можно вылечить.",0
33,"Инвалидность - это не клеймо, это состояние, при котором человек не может вести полноценную жизнь. Это не приговор. Инвалиды могут жить полной жизнью, если они сами этого захотят.",0
34,"инвалидность не является препятствием для того, чтобы быть успешным в жизни",0
35,"люди с инвалидностью должны иметь возможность участвовать в принятии решений, затрагивающих их жизнь, в том числе касающихся образования, трудоустройства, жилья и т.д.",0
36,"инвалидность не является препятствием для того, чтобы заниматься спортом, творчеством и т.д.",0
37,"инвалидность- это не клеймо на всю жизнь, а возможность жить полноценной жизнью, учиться, работать, заниматься спортом, путешествовать и т.д.",0
38,"Я не знаю, зачем я это пишу. Наверное, потому что мне кажется, что это важно. А может быть, я просто хочу, чтобы кто-то это прочитал.",0
39,"люди с инвалидностью могут жить полноценной жизнью, даже если они не могут ходить, говорить, видеть, слышать и т.д.\n",0
40,"люди с инвалидностью не должны быть изолированы от общества, они должны иметь возможность жить полноценной жизнью, учиться, работать, заниматься спортом, путешествовать и т.д.",0
41,"люди с инвалидностью не должны стесняться того, что у них есть инвалидность, они должны гордиться тем, кто они есть и что они могут делать.",0
42,"я считаю, что каждый человек имеет право на достойную жизнь, вне зависимости от того, инвалид он или нет.",0
43,"инвалидность не является препятствием для получения образования, трудоустройства, создания семьи и т.д.",0
44,"люди, которые не знают, что они инвалиды, не должны чувствовать себя неполноценными, они могут быть такими же активными и успешными как и все остальные.",0
45,"Миф 1. Инвалидность – это болезнь, которую нужно лечить.",0
46,"люди с инвалидностью должны иметь доступ к информации и ресурсам, которые необходимы им для полноценной жизни и участия в жизни общества.",0
47,"люди с инвалидностью не должны чувствовать себя изгоями в обществе, потому что они такие же как и все остальные люди.",0
48,"инвалидность - это не клеймо на всю жизнь. Это не значит, что вы не можете работать, учиться или развлекаться. Вы можете делать все это и даже больше, если у вас есть желание и мотивация.",0
49,"инвалиды не должны быть изолированы от общества, они должны иметь возможность вести полноценную жизнь, учиться, работать, путешествовать, заниматься спортом и т.д.",0
50,"я считаю, что общество должно относиться к людям с инвалидностью как к равным, а не считать их ""больными"" или ""неполноценными"".",0
51,"инвалиды должны иметь равные права с другими людьми, в том числе право на образование, трудоустройство, участие в общественной жизни и т.д.\n""",0
52,Миф №1. Инвалидность – это болезнь,0
53,"люди с инвалидностью не должны чувствовать себя изгоями в обществе, потому что они такие же люди, как и все остальные, и у них тоже есть чувства, желания и мечты",0
54,"Люди с инвалидностью должны иметь доступ к информации о своих правах и о том, что они могут сделать для решения проблем, связанных с дискриминацией и насилием в отношении них.\n",0
55,"инвалидность - это не болезнь, а состояние, при котором человек не может вести полноценную жизнь.",0
56,"люди с инвалидностью не должны чувствовать себя изгоями в обществе, они должны иметь возможность жить полноценной жизнью, учиться, работать, заниматься спортом и т.д.",0
57,"люди с инвалидностью могут жить полноценной жизнью, даже если у них нет рук или ног.",0
58,"И так далее, и тому подобное. В общем, все то, что я и так знаю, но почему-то каждый раз забываю, когда сталкиваюсь с этим в реальности.",0
59,"я считаю, что инвалиды - такие же люди, со своими достоинствами и недостатками, и они должны иметь равные с другими людьми права и возможности.",0
60,"люди с инвалидностью - это не инвалиды, а такие же люди, как и все остальные, просто у них есть какие-то особенности, которые не мешают им жить, работать и т.д.",0
61,"Инвалидность- это не клеймо на всю жизнь, а возможность жить полноценной жизнью, учиться, работать, заниматься спортом, путешествовать и т.д.",0
62,"Инвалидность не должна восприниматься как что-то, чего нужно стыдиться",0
63,Миф №2. Инвалиды не могут работать,0
64,Миф 1: Инвалидность – это клеймо,0
65,"Инвалидность- это не клеймо, не приговор и не повод для насмешек. Инвалиды - такие же люди, как и все остальные, и они заслуживают того же уважения, что и любой другой человек.",0
66,"Инвалидность - это не клеймо на всю жизнь. Это не означает, что вы никогда не сможете работать, завести семью и жить полной жизнью. Вы можете жить полноценной жизнью, несмотря на инвалидность.",0
67,"инвалидность - это не клеймо на всю жизнь, она не делает человека неполноценным и не лишает его каких-либо прав. Люди с инвалидностью - такие же люди, как и все остальные, и они заслуживают того же уважения и внимания, что и любой другой человек.",0
68,"Инвалидность - это не клеймо на всю жизнь, это состояние, которое можно изменить.",0
69,Взято отсюда: http://community.livejournal.com/doktor_killer/328566.html?style=mine#cutid1,0
70,"инвалидность - это не клеймо на всю жизнь, она не делает человека неполноценным и не лишает его возможности вести полноценную жизнь.",0
71,"Инвалидность - это состояние, при котором человек не может самостоятельно удовлетворять свои основные жизненные потребности.",0
72,"люди с инвалидностью могут жить полноценной жизнью, даже если у них нет рук или ног, или они слепые, глухие, парализованные, и т.д.",0
73,"Люди с инвалидностью не должны быть изолированы от общества, они должны иметь возможность жить полноценной жизнью, учиться, работать, общаться с другими людьми, заниматься спортом, путешествовать и т.д.",0
74,"люди с инвалидностью не должны быть изолированы от общества, они должны иметь возможность жить полноценной жизнью, учиться, работать, заниматься спортом, путешествовать, общаться с друзьями и семьей.",0
75,"Инвалидность не должна восприниматься как что-то, чего нужно стыдиться, что нужно прятать",0
76,"Я хочу, чтобы люди понимали, что инвалиды - такие же люди, с такими же потребностями, желаниями, мечтами, чувствами, эмоциями, мыслями. Они не хуже и не лучше других людей, они просто другие. И это не делает их хуже или лучше, это просто так есть.",0
77,"Я не знаю, что еще сказать. Я не понимаю, как можно быть настолько слепыми и глухими. Как можно не замечать очевидных вещей?",1
78,"люди с физическими недостатками должны иметь равные права с другими людьми, в том числе с людьми без физических недостатков.",0
79,"Люди с инвалидностью не должны быть изолированы от общества, они должны жить полноценной жизнью, учиться, работать, заниматься спортом, путешествовать, общаться с другими людьми и т.д.",0
80,"инвалиды должны иметь равные права с другими людьми, в том числе право на образование, трудоустройство, участие в общественной жизни и т.д.",0
81,"инвалидность не должна восприниматься как что-то, чего нужно стыдиться",0
82,"инвалиды - такие же люди, как и все остальные, просто у них есть какие-то проблемы со здоровьем, и они не могут делать то же, что и здоровые люди.",0
83,"люди с инвалидностью могут жить полноценной жизнью, даже если они не могут ходить, говорить, видеть, слышать, чувствовать запахи, осязать, обонять, пробовать на вкус, двигать руками и ногами, контролировать мочевой пузырь и кишечник, глотать, дышать и т.д.",0
84,"инвалидность не является препятствием для участия в спортивных состязаниях, в том числе в параолимпийских играх",0
85,"инвалидность не означает, что человек не может жить полноценной жизнью.",0
86,Инвалидность не должна быть препятствием для получения образования и трудоустройства.,0
87,"Я не знаю, что еще сказать. Я просто хочу сказать спасибо всем, кто был со мной все это время. Спасибо за поддержку, за ваши слова и за вашу веру в меня. Это очень много значит для меня, и я очень ценю это.",0
88,"Инвалидность - это не клеймо на всю жизнь, а возможность изменить свою жизнь к лучшему.",0
89,"Инвалидность - это не клеймо на всю жизнь, а возможность изменить жизнь к лучшему.",0
90,"люди с инвалидностью имеют право на достойную жизнь, работу, образование, медицинское обслуживание и т.д.",0
91,"Я хочу, чтобы люди знали, что инвалидность - это не болезнь, а состояние, при котором человек не может вести полноценную жизнь. Инвалидность не делает человека неполноценным, она лишь ограничивает его возможности.",0
92,"И так далее, и тому подобное. В общем, все то, что и так всем известно, но, тем не менее, каждый раз, когда я сталкиваюсь с этим, у меня в голове возникает один и тот же вопрос: ""Зачем?"" Зачем это писать, зачем это обсуждать, если все это уже давно известно? Зачем тратить свое и чужое время на обсуждение того, о чем все уже давным-давно знают?",0
93,"инвалиды не должны быть изолированы от общества, они должны иметь равные права со здоровыми людьми, в том числе право на образование, трудоустройство, участие в политической жизни и т.д.",0
94,"люди с инвалидностью должны иметь доступ к информации о том, как они могут улучшить свою жизнь и жизнь своих семей, а также иметь возможность общаться с другими людьми, которые могут помочь им в этом.",0
95,"люди с инвалидностью не должны быть изолированы от общества, они должны иметь возможность общаться с другими людьми.",0
96,"инвалидность не является препятствием для того, чтобы заниматься спортом, учиться, работать и т.д.",0
97,"люди с инвалидностью могут жить полноценной жизнью, даже если они не могут ходить, говорить, видеть, слышать, чувствовать запахи, осязать, обонять, пробовать на вкус, двигать руками и ногами, контролировать мочевой пузырь и кишечник, глотать, кашлять, чихать и т.д.",0
98,"я считаю, что общество должно относиться к инвалидам с уважением и сочувствием, а не с жалостью и презрением",0
99,"люди с инвалидностью не чувствуют себя изгоями, потому что общество относится к ним как к равным.",0
100,"инвалиды должны иметь доступ к общественным местам, таким как парки, библиотеки, музеи, театры, кинотеатры и т.д.",0
101,"люди с инвалидностью должны иметь равные права с другими людьми, в том числе право на трудоустройство, образование, медицинское обслуживание и т.д.",0
102,"люди с инвалидностью должны иметь доступ к общественным местам, таким как парки, библиотеки, музеи, театры, кинотеатры и т.д.",0
103,Миф №1: Инвалидность – это клеймо,0
104,"инвалиды должны иметь равные права и возможности с другими людьми, в том числе право на образование, трудоустройство, участие в общественной жизни и т.д.\n""",0
105,"Инвалидность - это не клеймо. Это не значит, что люди с инвалидностью не могут быть успешными, счастливыми и любимыми. Инвалиды - такие же люди как и все остальные, и они заслуживают того же уважения, любви и заботы, которые получают обычные люди.",0
106,"В общем, я считаю, что это очень важная тема, и мне бы очень хотелось, чтобы она была освещена в нашем обществе.",0
107,"люди с инвалидностью должны иметь доступ к образованию, здравоохранению, трудоустройству, жилью, транспорту и т.д.",0
108,"дети должны знать, что они не одиноки в своих проблемах, и что есть люди, которые могут помочь им в преодолении трудностей.",0
109,"И так далее, и тому подобное. В общем, все то, что я и так знаю, но не могу сказать вслух, потому что это будет звучать так, будто я оправдываюсь. А я не хочу оправдываться. Я хочу быть собой. И я буду собой, даже если это кому-то не нравится.",0
110,"Инвалидность- это не клеймо на всю жизнь, инвалидность не означает, что человек не может работать, учиться, заниматься спортом и т.д.",0
111,"Люди с инвалидностью не должны быть изолированы от общества, они должны иметь возможность участвовать в жизни общества",0
112,"Я не знаю, что еще сказать. Я просто хочу, чтобы вы знали, каково это - жить в мире, в котором нет места инвалидам.",0
113,"люди с инвалидностью могут жить полноценной жизнью, несмотря на то, что у них нет рук\ноги\глаза\слуха\зрения\обоняния\вкуса\осязания\чувств\ощущений\двигательных\мышечных\нервных\психических\эмоциональных\волевых\поведенческих\когнитивных\мотивационных\личностных\социально-бытовых\духовных\интеллектуально-познаватель",0
114,"И так далее, и тому подобное. В общем, все, что вы хотели знать о правах инвалидов, но стеснялись спросить.",0
115,"Инвалидность - это не клеймо на всю жизнь, она может быть изменена и улучшена.",0
116,"люди с инвалидностью должны иметь возможность жить полноценной жизнью, не испытывая при этом стыда и смущения.\n""",0
117,"Я хочу, чтобы люди знали, что они не одиноки в своих проблемах, и что есть люди, которые их понимают и готовы помочь. Я хочу помочь им в этом, потому что я знаю, каково это - чувствовать себя одиноким и никому не нужным.",0
118,"люди с инвалидностью не должны быть изолированы от общества, наоборот, общество должно быть более внимательным к их потребностям и нуждам.",0
119,"инвалидность не должна восприниматься как что-то, чего нужно стыдиться.",0
120,"инвалидность - это не клеймо, она не означает, что человек неполноценный или что с ним что-то не в порядке. Это не болезнь, а состояние, которое можно изменить.",0
121,"инвалидность - это не клеймо, которое нужно скрывать, а наоборот, это повод для гордости, для того, чтобы гордиться тем, что ты не такой как все, и что у тебя есть свои особенности, которые делают тебя особенным и не похожим на других.",0
122,"люди с инвалидностью могут жить полноценной жизнью, даже если они не могут ходить, говорить, видеть, слышать, чувствовать запахи, осязать, обонять, пробовать на вкус, двигать руками и ногами, контролировать мочевой пузырь и кишечник, глотать, дышать, моргать и т.д.",0
123,"люди с инвалидностью не должны испытывать чувство вины за то, что они такие, какие они есть. Они такие же люди, как и все остальные, и заслуживают того же уважения, любви и заботы, которые получают обычные люди.",0
124,"инвалиды не должны быть изолированы от общества, они должны иметь равные права и возможности с другими людьми, в том числе право на образование, трудоустройство, участие в жизни общества и т.д.",0
125,"Инвалидность это не клеймо на всю жизнь, а возможность изменить свою жизнь к лучшему.",0
126,"я считаю, что все люди равны, вне зависимости от того, есть у них физические недостатки или нет.",0
127,"инвалиды не должны быть изолированы от общества, они должны иметь возможность участвовать в общественной жизни и быть равноправными членами общества.",0
128,"И так далее, и тому подобное.",0
129,Миф №2: Инвалидность - это клеймо,0
130,"А теперь, внимание, вопросы:",0
131,"люди с инвалидностью имеют право на то, чтобы с ними обращались так же как и с другими людьми, а не как с инвалидами.",0
132,"я считаю, что общество должно относиться к людям с инвалидностью как к равным, а не ставить их в какие-то особые условия.",0
133,"я считаю, что инвалиды - такие же люди, как и все остальные, просто у них есть какие-то проблемы со здоровьем, но это не делает их хуже или лучше других.",0
134,"люди с инвалидностью должны иметь равные права с другими людьми, в том числе право на образование, трудоустройство, социальную защиту и участие в жизни общества.",0
135,"люди с инвалидностью не должны быть изолированы от общества, они должны участвовать в жизни общества и иметь равные права с другими людьми.",0
136,"Инвалидность - не клеймо на всю жизнь, она может быть изменена, если есть желание и воля к переменам.",0
137,"люди с инвалидностью не должны быть изолированы от общества, они должны участвовать в общественной жизни, в том числе в спорте, музыке, танцах и т.д.",0
138,"Инвалидность – это не клеймо на всю жизнь, а возможность изменить свою жизнь к лучшему, стать полноценным членом общества, получить образование, найти работу, завести семью, путешествовать, заниматься любимым делом и т.д.",0
139,"Миф №1: Инвалидность - это болезнь, которую нужно лечить.",0
140,"Инвалидность не означает, что человек не может жить полноценной жизнью.",0
141,"люди с инвалидностью должны иметь равные права и возможности с другими людьми, в том числе право на образование, трудоустройство, участие в политической жизни и т.д.\n""",0
142,"люди с инвалидностью не должны быть изолированы от общества, они должны иметь возможность жить полноценной жизнью, как и все остальные люди.",0
143,Список вопросов:,0
144,"люди с инвалидностью должны иметь доступ к информации и ресурсам, которые помогут им жить полноценной жизнью.",0
145,"люди, которые не знают о том, что они инвалиды, могут не знать, как вести себя с людьми с инвалидностью, потому что у них не было опыта общения с инвалидами.",0
146,"Инвалидность - это не клеймо на всю жизнь, она может быть излечима.",0
147,Миф №2: Инвалиды не могут работать,0
148,"Инвалидность- это не клеймо на всю жизнь, это возможность жить более полной жизнью, иметь больше возможностей для самореализации.",0
149,"люди с инвалидностью не должны быть изолированы от общества, они должны иметь равные права и возможности с другими людьми.",0
150,"я не считаю, что инвалидность это что-то, чего нужно стыдиться, и не хочу, чтобы она влияла на мое отношение к другим людям.",0
151,"люди с инвалидностью не должны чувствовать себя изолированными от общества, потому что они такие же как и все остальные люди, и у них тоже есть чувства, эмоции и потребности",0
152,"инвалидность - это не болезнь, а состояние, которое может быть изменено.",0
153,"люди с инвалидностью должны иметь равные права и возможности с другими людьми, в том числе право на образование, трудоустройство, участие в общественной жизни и т.д.",0
154,"люди с инвалидностью могут жить полноценной жизнью, несмотря на то, что они не могут ходить\бегать\плавать\ездить на велосипеде\ходить в школу\работать\заниматься спортом\танцевать\играть на музыкальных инструментах\петь\рисовать\писать\читать\смотреть телевизор\слушать радио\пользоваться компьютером\видеть\слышать\говорить\чувствовать запахи\обонять\осязать\ощущать вкус",0
155,"Инвалидность не означает, что человек не может жить полноценной жизнью.",0
156,"В общем, я не знаю, что с этим делать. Я не понимаю, зачем это нужно, и как это можно изменить. Но я точно знаю одно: я никогда не буду относиться к инвалидам иначе, чем ко всем остальным людям. Потому что они такие же люди, со своими достоинствами и недостатками. И они заслуживают того, чтобы к ним относились с уважением, а не с брезгливостью.",0
157,"инвалидность не является препятствием для того, чтобы жить полной жизнью, заниматься любимым делом, иметь семью, детей и т.д.",0
158,Миф 1: Инвалидность – это болезнь,0
159,"люди с инвалидностью могут жить полноценной жизнью, даже если они не могут ходить, говорить, видеть, слышать, чувствовать запахи, осязать, обонять, пробовать на вкус, двигать руками и ногами, контролировать мочевой пузырь, кишечник и дефекацию, иметь сексуальное влечение, испытывать оргазм, получать удовольствие от еды, питья, секса, игр, общения, работы, учебы, отдыха, развлечений, спорта, путешествий и т.д.",0
160,"инвалидность это не клеймо на всю жизнь, а возможность изменить свою жизнь к лучшему.",0
161,"В общем, как-то так. Если у вас есть вопросы - задавайте, постараюсь на них ответить.",0
162,"люди с инвалидностью не должны чувствовать себя изгоями в обществе, потому что они такие же как все, просто у них есть какие-то проблемы со здоровьем, но это не значит, что с ними не нужно общаться, дружить и т.д.",0
163,инвалидность не должна восприниматься как что-то постыдное,0
164,"Люди с инвалидностью имеют право на то, чтобы с ними обращались как с полноценными членами общества, а не относились к ним как к чему-то второсортному.",0
165,Миф №1: Инвалидность - это болезнь,0
166,"люди с инвалидностью должны иметь равные права и возможности с другими людьми, в том числе право на образование, трудоустройство, участие в жизни общества и т.д.",0
167,"люди с инвалидностью не должны быть изолированы от общества, они должны иметь возможность вести полноценную жизнь, учиться, работать, заниматься спортом, путешествовать и т.д.",0
168,"я считаю, что каждый человек имеет право на образование, независимо от того, является ли он инвалидом или нет, и что образование должно быть доступным для всех.",0
169,"я считаю, что инвалиды - такие же люди как и все остальные, просто у них есть какие-то проблемы со здоровьем, но это не делает их хуже или лучше других людей.",0
170,"люди, которые не знают, что они инвалиды, могут не знать, как вести себя с людьми с инвалидностью, и это может привести к негативным последствиям для них самих и для общества в целом.",0
171,"люди с инвалидностью могут жить полноценной жизнью, даже если они не могут ходить, говорить, видеть, слышать, чувствовать запахи, осязать, обонять, пробовать на вкус, двигать руками и ногами, и т.д.",0
172,"люди с инвалидностью могут жить полноценной жизнью, несмотря на то, что они не могут ходить\бегать\плавать\ездить на велосипеде\ходить в школу\работать\заниматься спортом\танцевать\играть на музыкальных инструментах\петь\рисовать\писать\читать\смотреть телевизор\слушать радио\пользоваться компьютером\видеть\слышать\говорить\думать\общаться\справляться со стрессом\чувствовать себя в безопасности",0
173,"люди с инвалидностью могут жить полноценной жизнью, даже если они не могут ходить, говорить, видеть, слышать и т.д.",0
174,"В общем, я хочу сказать, что я не понимаю, почему я должна стыдиться того, кто я есть. Я не хочу, чтобы ко мне относились как к чему-то особенному, потому что это не так.",0
175,"Инвалидность не должна быть стигматизирована, но она должна восприниматься как часть жизни, а не как клеймо, которое нужно скрывать.",0
176,"люди с инвалидностью не должны стесняться того, что они не такие как все, они могут быть такими же активными и общительными как их ровесники.",0
177,"Инвалидность не должна восприниматься как что-то, чего нужно стыдиться.",0
178,"инвалидность не должна быть препятствием в получении образования, работе и т.д.",0
179,"Инвалидность не означает, что человек не может жить полноценной жизнью. Инвалиды могут жить такой же жизнью, как и все остальные люди, если они этого хотят.",0
180,"инвалидность - это не клеймо на всю жизнь, а возможность жить полноценной жизнью, учиться, работать, заниматься спортом, путешествовать и т.д.",0
181,"И так далее, и тому подобное. В общем, все то, с чем я сталкиваюсь каждый раз, когда говорю с кем-то на эту тему.",0
182,"Инвалидность- это не клеймо на всю жизнь, это возможность жить полноценной жизнью, учиться, работать, заниматься спортом, путешествовать, общаться с друзьями, заводить семью, растить детей, радоваться жизни.\n",0
183,Инвалидность - это не клеймо на всю жизнь,0
184,"инвалидность - это не клеймо на всю жизнь, а возможность изменить свою жизнь к лучшему.",0
185,"инвалидность не является препятствием для того, чтобы быть хорошим родителем, супругом, другом, коллегой и т.д.",0
186,"Люди с инвалидностью должны иметь доступ к общественным местам, таким как парки, библиотеки, театры, музеи, торговые центры, кинотеатры и т.д.",0
187,"Я не знаю, что еще сказать. Я просто хочу, чтобы мир стал чуточку добрее и терпимее к тем, кто не такой как все.",0
188,"Инвалидность не должна быть стигматизирована, а инвалиды не должны быть исключены из жизни общества.",0
189,"инвалиды не должны быть изолированы от общества, они должны иметь возможность вести полноценную жизнь, учиться, работать, заниматься спортом, путешествовать и т.д.",0
190,"И так далее, и тому подобное. В общем, все то, с чем я сталкиваюсь каждый день. И я не знаю, что с этим делать. Я не понимаю, как это можно изменить.",0
191,"В общем, я не знаю, что с этим делать, но мне кажется, это очень важная тема.",0
192,"инвалидам нужно помогать, потому что они такие же люди как и все остальные, а не потому, что у них есть какие-то физические или умственные недостатки.",0
193,"я считаю, что инвалидность - это не клеймо на всю жизнь, а возможность жить полноценной жизнью, несмотря ни на что.",0
194,Миф №2. Инвалидность - это болезнь,0
195,"Люди с инвалидностью не должны быть изолированы от общества, они должны иметь возможность жить полноценной жизнью, учиться, работать, общаться с другими людьми, заниматься спортом, путешествовать и т.д.",0
196,"Я хочу, чтобы люди знали, что они не одиноки в своих проблемах, и что есть много людей, которые их понимают и готовы помочь.",0
197,"люди с инвалидностью могут жить полноценной жизнью, даже если они не могут ходить",0
198,"люди с инвалидностью - это люди, которые отличаются от других, они не такие как все, но они могут быть такими же как и все остальные, если они будут заботиться о себе и о других.",0
199,"И так далее, и тому подобное. В общем, все то, с чем я сталкивалась в своей жизни и в жизни своих друзей и знакомых.",0
200,"дети должны знать, что инвалидность - это не клеймо, а дар, который нужно ценить и уважать, и что каждый человек имеет право быть таким, какой он есть, независимо от того, насколько он отличается от других.",0
201,"инвалиды должны иметь равные права со здоровыми людьми, в том числе право на образование, трудоустройство, участие в общественной жизни и т.д.\n""",0
202,"люди с инвалидностью не должны быть изолированы от общества, они должны иметь возможность участвовать в жизни общества.",0
203,"инвалидность - это не клеймо на всю жизнь, это состояние, которое может измениться в лучшую или худшую сторону в зависимости от того, как человек относится к своей инвалидности и как он взаимодействует с окружающими людьми.",0
204,Инвалидность не должна быть препятствием на пути к достижению успеха,0
205,"Инвалидность- это не клеймо на всю жизнь, а возможность изменить свою жизнь к лучшему.",0
206,"люди с инвалидностью должны иметь возможность принимать участие в общественной жизни, в том числе в спортивных мероприятиях, таких как футбол, баскетбол, волейбол и т.д.",0
207,"инвалиды - такие же люди как и все остальные, просто у них есть проблемы со здоровьем, но это не значит, что они не могут быть такими же активными и успешными как остальные люди.",0
208,дети с инвалидностью должны иметь возможность участвовать в спортивных соревнованиях наравне со здоровыми сверстниками.,0
209,"люди с физическими недостатками должны иметь возможность жить полноценной жизнью, независимо от того, что думают о них окружающие.",0
210,"Люди с инвалидностью не должны быть изолированы от общества, они должны иметь возможность жить полноценной жизнью, учиться, работать, общаться с другими людьми, заниматься спортом, путешествовать и т.д.",0
211,"И так далее, и тому подобное. В общем, все, что вы хотели знать об инвалидах, но стеснялись спросить.",0
212,"люди с инвалидностью не хотят, чтобы их воспринимали как больных, они хотят быть полноценными членами общества.",0
213,"инвалидность - это не клеймо, не приговор, это возможность жить полноценной жизнью, учиться, работать, заниматься спортом, путешествовать, любить и быть любимыми, иметь семью, детей, внуков и правнуков и т.д.",0
214,"люди с инвалидностью не должны стесняться того, что у них есть инвалидность, они должны гордиться этим и не скрывать это от других людей.",0
215,"люди с инвалидностью могут жить полноценной жизнью, не испытывая при этом чувства стыда и смущения.",0
216,"люди с инвалидностью должны иметь возможность жить полноценной жизнью, не испытывая при этом стыда и смущения.\n""",0
217,"инвалидность- это не клеймо на всю жизнь, а возможность изменить свою жизнь к лучшему.",0
218,"люди с инвалидностью должны иметь возможность жить полноценной жизнью, не испытывая при этом чувства стыда и унижения, а также не подвергаясь стигматизации со стороны общества.",0
219,Инвалидность не должна восприниматься как что-то постыдное,0
220,"И так далее, и тому подобное. В общем, все то, с чем мы сталкиваемся каждый день, но не обращаем на это внимания, потому что не задумываемся об этом, а если и задумаемся, то не придаем этому особого значения.",0
221,"инвалидность- это не клеймо, не повод для насмешек и жалости, а возможность жить полноценной жизнью, учиться, работать, заниматься любимым делом, путешествовать и т.д.",0
